label,B10,B11,B1,B2,B3,B4,B5,B6,B7,B9
3.0,21557.0,20571.0,7908.0,7167.0,6327.0,5813.0,8000.0,5893.0,5357.0,5049.0
3.0,21571.0,20546.0,7864.0,7139.0,6263.0,5773.0,7106.0,5618.0,5258.0,5039.0
3.0,21636.0,20551.0,7866.0,7128.0,6246.0,5752.0,7070.0,5521.0,5208.0,5038.0
3.0,21705.0,20566.0,7858.0,7111.0,6203.0,5710.0,6554.0,5372.0,5139.0,5022.0
3.0,21737.0,20584.0,7865.0,7134.0,6232.0,5755.0,6967.0,5470.0,5189.0,5025.0
3.0,21762.0,20611.0,7831.0,7115.0,6205.0,5725.0,6708.0,5382.0,5145.0,5029.0
3.0,21774.0,20634.0,7855.0,7111.0,6220.0,5731.0,6775.0,5404.0,5161.0,5050.0
3.0,21760.0,20646.0,7842.0,7102.0,6189.0,5729.0,6655.0,5372.0,5141.0,5032.0
3.0,21729.0,20649.0,7862.0,7138.0,6286.0,5774.0,7440.0,5570.0,5222.0,5051.0
3.0,21693.0,20645.0,7882.0,7164.0,6334.0,5811.0,7682.0,5786.0,5329.0,5037.0
3.0,21657.0,20633.0,7937.0,7200.0,6372.0,5857.0,8167.0,5919.0,5388.0,5037.0
3.0,21638.0,20610.0,7874.0,7132.0,6297.0,5776.0,7841.0,5706.0,5265.0,5032.0
3.0,21627.0,20582.0,7869.0,7117.0,6227.0,5731.0,6989.0,5517.0,5190.0,5052.0
3.0,21624.0,20563.0,7858.0,7109.0,6228.0,5745.0,7120.0,5500.0,5180.0,5043.0
3.0,21624.0,20560.0,7837.0,7094.0,6205.0,5713.0,6434.0,5344.0,5140.0,5032.0
3.0,21618.0,20563.0,7842.0,7100.0,6233.0,5747.0,6712.0,5424.0,5172.0,5039.0
3.0,21607.0,20563.0,7892.0,7175.0,6372.0,5859.0,8087.0,6015.0,5440.0,5055.0
3.0,21591.0,20557.0,7872.0,7143.0,6332.0,5813.0,7844.0,5863.0,5345.0,5056.0
3.0,21572.0,20537.0,7888.0,7158.0,6318.0,5806.0,7926.0,5918.0,5373.0,5027.0
3.0,21549.0,20510.0,7841.0,7111.0,6243.0,5745.0,6770.0,5465.0,5196.0,5052.0
3.0,21529.0,20485.0,7830.0,7074.0,6141.0,5690.0,5851.0,5158.0,5069.0,5021.0
3.0,21517.0,20477.0,7836.0,7081.0,6153.0,5703.0,5904.0,5190.0,5060.0,5037.0
3.0,21549.0,20500.0,7832.0,7086.0,6144.0,5686.0,5905.0,5180.0,5068.0,5036.0
3.0,21612.0,20545.0,7825.0,7082.0,6160.0,5687.0,5909.0,5182.0,5081.0,5042.0
3.0,21690.0,20607.0,7817.0,7081.0,6164.0,5679.0,5864.0,5155.0,5058.0,5038.0
3.0,21834.0,20713.0,7834.0,7094.0,6172.0,5702.0,6196.0,5267.0,5125.0,5033.0
3.0,22016.0,20829.0,7863.0,7129.0,6309.0,5804.0,7752.0,5715.0,5271.0,5045.0
3.0,22159.0,20917.0,7938.0,7221.0,6543.0,5980.0,10608.0,6686.0,5680.0,5040.0
3.0,21606.0,20596.0,7929.0,7170.0,6351.0,5825.0,8451.0,5997.0,5382.0,5040.0
3.0,21565.0,20580.0,7903.0,7166.0,6342.0,5804.0,7704.0,5843.0,5349.0,5048.0
3.0,21597.0,20579.0,7914.0,7179.0,6323.0,5810.0,7615.0,5864.0,5346.0,5035.0
3.0,21668.0,20588.0,7909.0,7159.0,6311.0,5779.0,7593.0,5741.0,5293.0,5045.0
3.0,21730.0,20603.0,7877.0,7128.0,6259.0,5764.0,7096.0,5522.0,5203.0,5029.0
3.0,21760.0,20626.0,7912.0,7173.0,6334.0,5816.0,8243.0,5869.0,5343.0,5032.0
3.0,21785.0,20653.0,7891.0,7161.0,6301.0,5797.0,7823.0,5692.0,5275.0,5028.0
3.0,21799.0,20677.0,7899.0,7129.0,6310.0,5780.0,8011.0,5743.0,5275.0,5039.0
3.0,21788.0,20685.0,7895.0,7168.0,6351.0,5838.0,8443.0,5906.0,5344.0,5022.0
3.0,21759.0,20686.0,7892.0,7146.0,6338.0,5806.0,8137.0,5830.0,5325.0,5063.0
3.0,21726.0,20674.0,7884.0,7150.0,6305.0,5803.0,7748.0,5746.0,5311.0,5051.0
3.0,21692.0,20654.0,7902.0,7160.0,6328.0,5808.0,7760.0,5750.0,5307.0,5033.0
3.0,21659.0,20619.0,7863.0,7124.0,6245.0,5752.0,7340.0,5585.0,5225.0,5046.0
3.0,21633.0,20580.0,7876.0,7130.0,6253.0,5756.0,7355.0,5573.0,5218.0,5050.0
3.0,21612.0,20551.0,7852.0,7104.0,6214.0,5718.0,6774.0,5416.0,5165.0,5027.0
3.0,21599.0,20542.0,7833.0,7091.0,6178.0,5697.0,6117.0,5252.0,5099.0,5041.0
3.0,21590.0,20544.0,7848.0,7116.0,6242.0,5763.0,6576.0,5464.0,5199.0,5046.0
3.0,21583.0,20547.0,7882.0,7157.0,6312.0,5827.0,7257.0,5755.0,5347.0,5049.0
3.0,21573.0,20542.0,7872.0,7137.0,6285.0,5794.0,7239.0,5751.0,5331.0,5041.0
3.0,21552.0,20522.0,7865.0,7133.0,6271.0,5765.0,7154.0,5633.0,5247.0,5033.0
3.0,21525.0,20494.0,7824.0,7098.0,6207.0,5720.0,6281.0,5355.0,5155.0,5034.0
3.0,21501.0,20471.0,7823.0,7070.0,6144.0,5678.0,5818.0,5156.0,5069.0,5034.0
3.0,21498.0,20470.0,7825.0,7076.0,6147.0,5676.0,5820.0,5154.0,5055.0,5035.0
3.0,21539.0,20497.0,7808.0,7074.0,6151.0,5681.0,5866.0,5158.0,5062.0,5033.0
3.0,21608.0,20543.0,7817.0,7075.0,6153.0,5681.0,5924.0,5182.0,5083.0,5048.0
3.0,21696.0,20616.0,7814.0,7070.0,6157.0,5687.0,5997.0,5197.0,5077.0,5040.0
3.0,21873.0,20744.0,7809.0,7080.0,6175.0,5693.0,6390.0,5323.0,5126.0,5028.0
3.0,21611.0,20570.0,7915.0,7182.0,6340.0,5817.0,8326.0,5947.0,5374.0,5034.0
3.0,21583.0,20566.0,7893.0,7174.0,6368.0,5840.0,8122.0,5907.0,5354.0,5047.0
3.0,21629.0,20587.0,7915.0,7177.0,6371.0,5848.0,8204.0,5969.0,5387.0,5034.0
3.0,21703.0,20613.0,7904.0,7156.0,6321.0,5813.0,7570.0,5732.0,5305.0,5043.0
3.0,21754.0,20633.0,7870.0,7145.0,6310.0,5792.0,7680.0,5678.0,5259.0,5037.0
3.0,21781.0,20658.0,7898.0,7182.0,6376.0,5832.0,8572.0,5973.0,5361.0,5058.0
3.0,21806.0,20687.0,7921.0,7196.0,6387.0,5848.0,8518.0,6024.0,5408.0,5042.0
3.0,21820.0,20711.0,7897.0,7156.0,6325.0,5797.0,8095.0,5833.0,5305.0,5036.0
3.0,21817.0,20719.0,7896.0,7147.0,6334.0,5826.0,8188.0,5886.0,5333.0,5041.0
3.0,21801.0,20719.0,7882.0,7132.0,6286.0,5788.0,7858.0,5747.0,5278.0,5034.0
3.0,21770.0,20706.0,7865.0,7130.0,6258.0,5771.0,7503.0,5684.0,5267.0,5043.0
3.0,21733.0,20675.0,7868.0,7124.0,6264.0,5769.0,7443.0,5613.0,5245.0,5027.0
3.0,21694.0,20638.0,7875.0,7136.0,6281.0,5769.0,7767.0,5711.0,5270.0,5049.0
3.0,21655.0,20598.0,7862.0,7123.0,6241.0,5743.0,7150.0,5539.0,5192.0,5042.0
3.0,21624.0,20565.0,7846.0,7100.0,6186.0,5706.0,6402.0,5315.0,5113.0,5033.0
3.0,21599.0,20547.0,7817.0,7087.0,6169.0,5691.0,6106.0,5242.0,5106.0,5039.0
3.0,21584.0,20538.0,7849.0,7119.0,6250.0,5770.0,6633.0,5489.0,5220.0,5032.0
3.0,21573.0,20534.0,7873.0,7153.0,6324.0,5806.0,7301.0,5705.0,5315.0,5038.0
3.0,21560.0,20525.0,7860.0,7121.0,6247.0,5741.0,6946.0,5587.0,5234.0,5051.0
3.0,21533.0,20505.0,7876.0,7120.0,6264.0,5757.0,6978.0,5522.0,5211.0,5039.0
3.0,21501.0,20480.0,7845.0,7095.0,6178.0,5709.0,6186.0,5307.0,5127.0,5028.0
3.0,21475.0,20462.0,7821.0,7076.0,6156.0,5688.0,5861.0,5167.0,5062.0,5021.0
3.0,21483.0,20464.0,7829.0,7086.0,6140.0,5685.0,5807.0,5152.0,5063.0,5040.0
3.0,21528.0,20489.0,7822.0,7077.0,6143.0,5684.0,5833.0,5150.0,5068.0,5043.0
3.0,21597.0,20533.0,7807.0,7069.0,6149.0,5675.0,5935.0,5164.0,5073.0,5045.0
3.0,21706.0,20626.0,7814.0,7077.0,6176.0,5707.0,6178.0,5247.0,5102.0,5036.0
3.0,21620.0,20555.0,7887.0,7147.0,6303.0,5797.0,7795.0,5775.0,5298.0,5048.0
3.0,21611.0,20570.0,7891.0,7163.0,6327.0,5821.0,8002.0,5870.0,5338.0,5047.0
3.0,21670.0,20607.0,7922.0,7185.0,6375.0,5853.0,8566.0,6046.0,5411.0,5049.0
3.0,21745.0,20639.0,7923.0,7184.0,6367.0,5845.0,8597.0,6078.0,5403.0,5040.0
3.0,21783.0,20658.0,7894.0,7160.0,6330.0,5804.0,8169.0,5866.0,5335.0,5028.0
3.0,21802.0,20678.0,7893.0,7154.0,6300.0,5786.0,7708.0,5765.0,5300.0,5039.0
3.0,21822.0,20701.0,7884.0,7129.0,6249.0,5750.0,7287.0,5621.0,5246.0,5041.0
3.0,21835.0,20725.0,7881.0,7134.0,6281.0,5779.0,7533.0,5701.0,5277.0,5031.0
3.0,21837.0,20739.0,7871.0,7136.0,6257.0,5773.0,7393.0,5669.0,5263.0,5034.0
3.0,21831.0,20741.0,7882.0,7138.0,6303.0,5794.0,7918.0,5728.0,5281.0,5035.0
3.0,21810.0,20730.0,7871.0,7116.0,6267.0,5758.0,7658.0,5620.0,5235.0,5034.0
3.0,21773.0,20704.0,7859.0,7120.0,6274.0,5784.0,7625.0,5632.0,5261.0,5027.0
3.0,21729.0,20671.0,7849.0,7131.0,6268.0,5757.0,7550.0,5628.0,5257.0,5048.0
3.0,21686.0,20630.0,7838.0,7099.0,6208.0,5734.0,7071.0,5478.0,5189.0,5048.0
3.0,21648.0,20591.0,7836.0,7093.0,6202.0,5711.0,6658.0,5358.0,5137.0,5030.0
3.0,21614.0,20554.0,7801.0,7084.0,6174.0,5705.0,6203.0,5271.0,5107.0,5031.0
3.0,21587.0,20524.0,7828.0,7109.0,6225.0,5745.0,6486.0,5399.0,5181.0,5034.0
3.0,21565.0,20509.0,7843.0,7120.0,6288.0,5792.0,7204.0,5622.0,5267.0,5038.0
3.0,21544.0,20500.0,7871.0,7132.0,6307.0,5792.0,7601.0,5727.0,5294.0,5059.0
3.0,21515.0,20489.0,7872.0,7127.0,6272.0,5764.0,7156.0,5613.0,5256.0,5036.0
3.0,21483.0,20473.0,7826.0,7084.0,6161.0,5694.0,6153.0,5250.0,5090.0,5038.0
3.0,21460.0,20458.0,7839.0,7063.0,6138.0,5686.0,5781.0,5158.0,5059.0,5039.0
3.0,21473.0,20459.0,7830.0,7086.0,6155.0,5685.0,5733.0,5148.0,5065.0,5048.0
3.0,21519.0,20479.0,7821.0,7088.0,6144.0,5690.0,5812.0,5151.0,5071.0,5042.0
3.0,21586.0,20516.0,7821.0,7079.0,6153.0,5689.0,6077.0,5222.0,5100.0,5045.0
3.0,21628.0,20539.0,7871.0,7145.0,6293.0,5792.0,7629.0,5717.0,5269.0,5037.0
3.0,21640.0,20566.0,7880.0,7145.0,6278.0,5770.0,7570.0,5724.0,5267.0,5044.0
3.0,21713.0,20618.0,7906.0,7158.0,6333.0,5803.0,8372.0,5863.0,5305.0,5049.0
3.0,21785.0,20659.0,7901.0,7149.0,6302.0,5784.0,8226.0,5853.0,5315.0,5034.0
3.0,21806.0,20673.0,7894.0,7159.0,6357.0,5831.0,8661.0,5975.0,5360.0,5046.0
3.0,21817.0,20685.0,7928.0,7191.0,6418.0,5892.0,8879.0,6252.0,5495.0,5047.0
3.0,21830.0,20702.0,7906.0,7183.0,6413.0,5879.0,9194.0,6255.0,5487.0,5034.0
3.0,21839.0,20723.0,7939.0,7208.0,6431.0,5893.0,9030.0,6240.0,5498.0,5039.0
3.0,21843.0,20744.0,7897.0,7172.0,6342.0,5837.0,8326.0,5985.0,5405.0,5045.0
3.0,21842.0,20758.0,7923.0,7203.0,6444.0,5891.0,9409.0,6245.0,5503.0,5051.0
3.0,21830.0,20758.0,7891.0,7163.0,6393.0,5864.0,9118.0,6049.0,5394.0,5033.0
3.0,21802.0,20738.0,7888.0,7147.0,6317.0,5820.0,8083.0,5824.0,5345.0,5037.0
3.0,21764.0,20705.0,7847.0,7123.0,6295.0,5785.0,7897.0,5696.0,5270.0,5040.0
3.0,21720.0,20663.0,7841.0,7116.0,6253.0,5769.0,7544.0,5590.0,5215.0,5059.0
3.0,21676.0,20618.0,7822.0,7093.0,6183.0,5706.0,6384.0,5295.0,5116.0,5046.0
3.0,21633.0,20564.0,7818.0,7084.0,6168.0,5691.0,6127.0,5236.0,5098.0,5046.0
3.0,21594.0,20516.0,7820.0,7077.0,6180.0,5698.0,6214.0,5281.0,5113.0,5046.0
3.0,21560.0,20486.0,7834.0,7103.0,6228.0,5751.0,6518.0,5428.0,5171.0,5024.0
3.0,21529.0,20477.0,7855.0,7113.0,6236.0,5751.0,6813.0,5468.0,5199.0,5060.0
3.0,21499.0,20476.0,7845.0,7090.0,6207.0,5732.0,6722.0,5384.0,5150.0,5043.0
3.0,21468.0,20471.0,7820.0,7066.0,6159.0,5688.0,6061.0,5211.0,5084.0,5025.0
3.0,21446.0,20458.0,7838.0,7067.0,6142.0,5689.0,5692.0,5141.0,5060.0,5039.0
3.0,21461.0,20449.0,7835.0,7087.0,6157.0,5706.0,5694.0,5139.0,5066.0,5049.0
3.0,21506.0,20453.0,7843.0,7090.0,6159.0,5703.0,5841.0,5175.0,5074.0,5044.0
3.0,21568.0,20489.0,7845.0,7086.0,6170.0,5705.0,6173.0,5263.0,5120.0,5056.0
3.0,21631.0,20535.0,7933.0,7179.0,6378.0,5841.0,8696.0,6017.0,5383.0,5056.0
3.0,21664.0,20572.0,7883.0,7163.0,6313.0,5824.0,8039.0,5836.0,5320.0,5036.0
3.0,21743.0,20629.0,7909.0,7176.0,6376.0,5830.0,8973.0,6027.0,5376.0,5044.0
3.0,21807.0,20669.0,7892.0,7168.0,6335.0,5826.0,8617.0,5947.0,5359.0,5019.0
3.0,21817.0,20678.0,7912.0,7190.0,6389.0,5867.0,8859.0,6080.0,5422.0,5036.0
3.0,21822.0,20683.0,7881.0,7148.0,6296.0,5788.0,8007.0,5798.0,5307.0,5030.0
3.0,21829.0,20694.0,7917.0,7162.0,6333.0,5823.0,8295.0,5909.0,5347.0,5034.0
3.0,21837.0,20718.0,7876.0,7147.0,6335.0,5818.0,8003.0,5884.0,5340.0,5044.0
3.0,21843.0,20752.0,7916.0,7186.0,6388.0,5864.0,8738.0,6099.0,5451.0,5061.0
3.0,21847.0,20781.0,7954.0,7232.0,6530.0,5963.0,10069.0,6616.0,5646.0,5036.0
3.0,21845.0,20796.0,7934.0,7207.0,6464.0,5906.0,9628.0,6415.0,5565.0,5050.0
3.0,21833.0,20790.0,7895.0,7212.0,6450.0,5898.0,9436.0,6342.0,5533.0,5045.0
3.0,21806.0,20756.0,7913.0,7180.0,6415.0,5866.0,9069.0,6093.0,5412.0,5032.0
3.0,21767.0,20713.0,7871.0,7146.0,6335.0,5796.0,8612.0,5888.0,5332.0,5040.0
3.0,21715.0,20653.0,7854.0,7103.0,6216.0,5718.0,6961.0,5484.0,5179.0,5044.0
3.0,21662.0,20581.0,7832.0,7078.0,6165.0,5693.0,6272.0,5274.0,5115.0,5037.0
3.0,21612.0,20519.0,7818.0,7062.0,6148.0,5689.0,5995.0,5186.0,5074.0,5045.0
3.0,21567.0,20486.0,7831.0,7081.0,6186.0,5713.0,6306.0,5303.0,5129.0,5042.0
3.0,21529.0,20480.0,7851.0,7114.0,6249.0,5762.0,6893.0,5513.0,5212.0,5045.0
3.0,21496.0,20483.0,7834.0,7093.0,6191.0,5713.0,6496.0,5350.0,5142.0,5049.0
3.0,21465.0,20479.0,7821.0,7073.0,6146.0,5682.0,5977.0,5189.0,5078.0,5038.0
3.0,21443.0,20455.0,7838.0,7071.0,6148.0,5685.0,5775.0,5159.0,5061.0,5034.0
3.0,21453.0,20426.0,7837.0,7081.0,6150.0,5697.0,5762.0,5159.0,5068.0,5027.0
3.0,21489.0,20411.0,7814.0,7089.0,6151.0,5696.0,5841.0,5175.0,5071.0,5032.0
3.0,21679.0,20578.0,7918.0,7212.0,6435.0,5883.0,8964.0,6249.0,5494.0,5052.0
3.0,21752.0,20628.0,7895.0,7164.0,6385.0,5837.0,8538.0,6006.0,5397.0,5045.0
3.0,21802.0,20660.0,7938.0,7204.0,6419.0,5876.0,9050.0,6220.0,5456.0,5047.0
3.0,21814.0,20670.0,7945.0,7197.0,6389.0,5857.0,8579.0,6056.0,5421.0,5036.0
3.0,21822.0,20676.0,7900.0,7173.0,6337.0,5825.0,8062.0,5862.0,5348.0,5050.0
3.0,21829.0,20688.0,7901.0,7171.0,6382.0,5860.0,8638.0,6055.0,5416.0,5049.0
3.0,21837.0,20719.0,7899.0,7191.0,6381.0,5858.0,8695.0,6102.0,5443.0,5036.0
3.0,21846.0,20765.0,7897.0,7182.0,6382.0,5851.0,8856.0,6136.0,5424.0,5045.0
3.0,21854.0,20806.0,7911.0,7177.0,6391.0,5865.0,8861.0,6182.0,5460.0,5036.0
3.0,21860.0,20827.0,7925.0,7186.0,6422.0,5890.0,9040.0,6235.0,5485.0,5029.0
3.0,21859.0,20825.0,7926.0,7194.0,6471.0,5917.0,9584.0,6441.0,5574.0,5031.0
3.0,21847.0,20802.0,7935.0,7212.0,6499.0,5930.0,9872.0,6458.0,5565.0,5032.0
3.0,21819.0,20765.0,7896.0,7179.0,6410.0,5869.0,9124.0,6159.0,5444.0,5032.0
3.0,21772.0,20697.0,7848.0,7109.0,6240.0,5751.0,7290.0,5554.0,5216.0,5050.0
3.0,21710.0,20610.0,7825.0,7078.0,6174.0,5706.0,6544.0,5332.0,5120.0,5040.0
3.0,21648.0,20546.0,7808.0,7064.0,6160.0,5694.0,6146.0,5212.0,5071.0,5042.0
3.0,21600.0,20518.0,7808.0,7071.0,6162.0,5701.0,6160.0,5230.0,5087.0,5052.0
3.0,21560.0,20512.0,7810.0,7074.0,6191.0,5710.0,6504.0,5300.0,5124.0,5044.0
3.0,21522.0,20510.0,7816.0,7080.0,6204.0,5722.0,6684.0,5380.0,5159.0,5025.0
3.0,21487.0,20499.0,7805.0,7073.0,6157.0,5686.0,6072.0,5237.0,5094.0,5028.0
3.0,21464.0,20460.0,7817.0,7085.0,6154.0,5685.0,5897.0,5169.0,5067.0,5032.0
3.0,21466.0,20414.0,7822.0,7089.0,6160.0,5690.0,5795.0,5179.0,5080.0,5038.0
3.0,21488.0,20386.0,7827.0,7086.0,6164.0,5696.0,5824.0,5189.0,5083.0,5023.0
3.0,21685.0,20582.0,7904.0,7168.0,6321.0,5804.0,7437.0,5807.0,5335.0,5048.0
3.0,21745.0,20620.0,7890.0,7141.0,6264.0,5763.0,7074.0,5608.0,5241.0,5044.0
3.0,21783.0,20642.0,7873.0,7132.0,6273.0,5772.0,7246.0,5630.0,5239.0,5050.0
3.0,21804.0,20655.0,7891.0,7142.0,6282.0,5783.0,7402.0,5679.0,5259.0,5044.0
3.0,21820.0,20665.0,7903.0,7151.0,6292.0,5784.0,7403.0,5743.0,5299.0,5039.0
3.0,21831.0,20682.0,7878.0,7137.0,6264.0,5774.0,7256.0,5665.0,5258.0,5043.0
3.0,21839.0,20721.0,7870.0,7140.0,6290.0,5783.0,7688.0,5748.0,5282.0,5049.0
3.0,21849.0,20773.0,7859.0,7145.0,6306.0,5787.0,7997.0,5798.0,5313.0,5042.0
3.0,21858.0,20817.0,7882.0,7155.0,6353.0,5826.0,8461.0,6013.0,5409.0,5046.0
3.0,21867.0,20838.0,7908.0,7181.0,6402.0,5891.0,8569.0,6113.0,5456.0,5046.0
3.0,21873.0,20841.0,7888.0,7178.0,6399.0,5873.0,8867.0,6202.0,5483.0,5035.0
3.0,21874.0,20827.0,7937.0,7211.0,6496.0,5939.0,9770.0,6553.0,5612.0,5034.0
3.0,21862.0,20795.0,7914.0,7209.0,6503.0,5933.0,9547.0,6497.0,5597.0,5044.0
3.0,21819.0,20721.0,7870.0,7144.0,6387.0,5859.0,8939.0,6125.0,5430.0,5034.0
3.0,21752.0,20635.0,7894.0,7184.0,6412.0,5883.0,8697.0,6015.0,5431.0,5035.0
3.0,21692.0,20583.0,7850.0,7118.0,6260.0,5757.0,7505.0,5674.0,5253.0,5049.0
3.0,21650.0,20567.0,7843.0,7122.0,6256.0,5773.0,7619.0,5617.0,5229.0,5048.0
3.0,21610.0,20558.0,7849.0,7124.0,6317.0,5791.0,8396.0,5730.0,5273.0,5033.0
3.0,21576.0,20550.0,7838.0,7080.0,6223.0,5731.0,7039.0,5444.0,5168.0,5033.0
3.0,21538.0,20532.0,7795.0,7073.0,6183.0,5701.0,6467.0,5313.0,5122.0,5017.0
3.0,21517.0,20491.0,7828.0,7086.0,6158.0,5690.0,6077.0,5224.0,5090.0,5029.0
3.0,21509.0,20446.0,7822.0,7058.0,6145.0,5690.0,5864.0,5170.0,5057.0,5059.0
3.0,21690.0,20588.0,7877.0,7135.0,6259.0,5762.0,6981.0,5524.0,5211.0,5042.0
3.0,21736.0,20616.0,7887.0,7138.0,6275.0,5777.0,7139.0,5599.0,5239.0,5030.0
3.0,21770.0,20633.0,7870.0,7127.0,6221.0,5732.0,6651.0,5429.0,5177.0,5029.0
3.0,21798.0,20647.0,7883.0,7125.0,6236.0,5746.0,6856.0,5467.0,5179.0,5035.0
3.0,21821.0,20660.0,7880.0,7117.0,6238.0,5726.0,6865.0,5462.0,5183.0,5035.0
3.0,21833.0,20679.0,7869.0,7121.0,6246.0,5772.0,7099.0,5552.0,5219.0,5051.0
3.0,21840.0,20722.0,7869.0,7132.0,6254.0,5749.0,7139.0,5576.0,5227.0,5051.0
3.0,21847.0,20774.0,7868.0,7152.0,6283.0,5786.0,7588.0,5786.0,5301.0,5038.0
3.0,21857.0,20813.0,7882.0,7144.0,6308.0,5802.0,7673.0,5789.0,5320.0,5049.0
3.0,21866.0,20828.0,7890.0,7156.0,6341.0,5829.0,8104.0,5931.0,5358.0,5045.0
3.0,21874.0,20829.0,7881.0,7148.0,6368.0,5815.0,8342.0,6001.0,5374.0,5033.0
3.0,21880.0,20817.0,7899.0,7155.0,6380.0,5861.0,8444.0,6127.0,5464.0,5030.0
3.0,21876.0,20786.0,7911.0,7206.0,6490.0,5947.0,8873.0,6344.0,5564.0,5045.0
3.0,21835.0,20718.0,7896.0,7179.0,6419.0,5861.0,9206.0,6252.0,5495.0,5050.0
3.0,21772.0,20647.0,7898.0,7192.0,6403.0,5878.0,8342.0,6083.0,5448.0,5037.0
3.0,21720.0,20614.0,7870.0,7142.0,6358.0,5831.0,8551.0,5965.0,5380.0,5049.0
3.0,21688.0,20606.0,7849.0,7128.0,6317.0,5801.0,8472.0,5800.0,5303.0,5057.0
3.0,21659.0,20598.0,7839.0,7091.0,6209.0,5720.0,6980.0,5447.0,5163.0,5032.0
3.0,21629.0,20590.0,7817.0,7092.0,6221.0,5728.0,7101.0,5433.0,5158.0,5036.0
3.0,21601.0,20571.0,7812.0,7077.0,6205.0,5715.0,6864.0,5407.0,5142.0,5029.0
3.0,21580.0,20543.0,7834.0,7076.0,6172.0,5695.0,6222.0,5269.0,5108.0,5036.0
3.0,21573.0,20508.0,7820.0,7063.0,6157.0,5692.0,5939.0,5188.0,5072.0,5042.0
3.0,21662.0,20569.0,7879.0,7150.0,6302.0,5812.0,7874.0,5754.0,5290.0,5046.0
3.0,21703.0,20603.0,7911.0,7181.0,6373.0,5848.0,8304.0,5983.0,5405.0,5046.0
3.0,21743.0,20627.0,7856.0,7161.0,6296.0,5783.0,7785.0,5770.0,5319.0,5041.0
3.0,21772.0,20642.0,7866.0,7139.0,6294.0,5790.0,7599.0,5678.0,5239.0,5027.0
3.0,21802.0,20654.0,7870.0,7124.0,6245.0,5749.0,7043.0,5525.0,5214.0,5040.0
3.0,21825.0,20666.0,7876.0,7111.0,6217.0,5740.0,6721.0,5442.0,5177.0,5050.0
3.0,21833.0,20685.0,7886.0,7122.0,6276.0,5777.0,7341.0,5620.0,5252.0,5037.0
3.0,21835.0,20724.0,7851.0,7102.0,6226.0,5728.0,6795.0,5471.0,5187.0,5048.0
3.0,21839.0,20767.0,7866.0,7150.0,6349.0,5835.0,8396.0,5975.0,5394.0,5036.0
3.0,21846.0,20794.0,7868.0,7147.0,6332.0,5814.0,8056.0,5830.0,5345.0,5050.0
3.0,21855.0,20800.0,7852.0,7154.0,6323.0,5816.0,8343.0,5907.0,5349.0,5026.0
3.0,21863.0,20797.0,7844.0,7114.0,6250.0,5762.0,7326.0,5607.0,5231.0,5049.0
3.0,21870.0,20784.0,7869.0,7129.0,6271.0,5778.0,7389.0,5729.0,5274.0,5037.0
3.0,21867.0,20755.0,7859.0,7121.0,6257.0,5772.0,7153.0,5636.0,5247.0,5049.0
3.0,21827.0,20703.0,7837.0,7095.0,6217.0,5737.0,6730.0,5473.0,5180.0,5029.0
3.0,21772.0,20653.0,7839.0,7108.0,6246.0,5758.0,6824.0,5469.0,5209.0,5024.0
3.0,21733.0,20636.0,7833.0,7110.0,6259.0,5769.0,7182.0,5599.0,5230.0,5049.0
3.0,21707.0,20630.0,7810.0,7093.0,6229.0,5739.0,7022.0,5463.0,5172.0,5038.0
3.0,21685.0,20623.0,7822.0,7100.0,6230.0,5730.0,7062.0,5484.0,5187.0,5033.0
3.0,21664.0,20615.0,7825.0,7093.0,6228.0,5746.0,7107.0,5464.0,5173.0,5037.0
3.0,21645.0,20604.0,7817.0,7092.0,6243.0,5746.0,7374.0,5539.0,5192.0,5043.0
3.0,21636.0,20588.0,7831.0,7110.0,6240.0,5742.0,7244.0,5548.0,5210.0,5047.0
3.0,21631.0,20569.0,7839.0,7108.0,6232.0,5751.0,7175.0,5506.0,5195.0,5040.0
3.0,21673.0,20582.0,7901.0,7169.0,6328.0,5809.0,8091.0,5845.0,5322.0,5041.0
3.0,21718.0,20620.0,7922.0,7189.0,6356.0,5830.0,8381.0,6047.0,5420.0,5040.0
3.0,21756.0,20648.0,7898.0,7193.0,6408.0,5857.0,8765.0,6156.0,5442.0,5022.0
3.0,21786.0,20668.0,7908.0,7187.0,6374.0,5837.0,8476.0,6052.0,5415.0,5028.0
3.0,21815.0,20683.0,7912.0,7174.0,6376.0,5834.0,8479.0,6016.0,5405.0,5036.0
3.0,21836.0,20692.0,7916.0,7193.0,6383.0,5851.0,8617.0,6051.0,5405.0,5037.0
3.0,21840.0,20702.0,7902.0,7170.0,6373.0,5846.0,8952.0,6102.0,5429.0,5038.0
3.0,21830.0,20715.0,7917.0,7206.0,6470.0,5915.0,10053.0,6497.0,5583.0,5048.0
3.0,21824.0,20744.0,7923.0,7230.0,6507.0,5939.0,10520.0,6740.0,5644.0,5038.0
3.0,21826.0,20764.0,7914.0,7197.0,6453.0,5907.0,9886.0,6534.0,5558.0,5046.0
3.0,21833.0,20765.0,7916.0,7204.0,6475.0,5917.0,9806.0,6404.0,5573.0,5045.0
3.0,21841.0,20757.0,7901.0,7170.0,6404.0,5873.0,8894.0,6132.0,5475.0,5043.0
3.0,21849.0,20745.0,7860.0,7140.0,6327.0,5807.0,8097.0,5884.0,5358.0,5035.0
